,env,sample,deterministic processes,stochastic processes
76,paddy,76,10.747474747474739,89.25252525252526
87,paddy,87,10.767676767676763,89.23232323232324
75,paddy,75,9.393939393939391,90.60606060606061
85,paddy,85,9.393939393939391,90.60606060606061
25,paddy,25,10.9090909090909,89.0909090909091
60,paddy,60,11.85858585858585,88.14141414141415
22,paddy,22,9.73737373737373,90.26262626262627
19,paddy,19,12.505050505050498,87.4949494949495
18,paddy,18,12.085691188358929,87.91430881164106
17,paddy,17,13.757575757575749,86.24242424242425
16,paddy,16,10.92929292929292,89.07070707070707
15,paddy,15,11.79797979797979,88.20202020202021
14,paddy,14,9.63636363636363,90.36363636363637
13,paddy,13,12.42424242424242,87.57575757575758
12,paddy,12,11.95959595959596,88.04040404040404
11,paddy,11,13.393939393939391,86.60606060606061
10,paddy,10,18.626262626262623,81.37373737373738
23,paddy,23,13.33333333333333,86.66666666666667
20,paddy,20,16.44444444444444,83.55555555555556
7,paddy,7,12.909090909090908,87.0909090909091
6,paddy,6,15.93939393939394,84.06060606060606
5,paddy,5,9.921196201252771,90.07880379874723
4,paddy,4,8.949494949494941,91.05050505050505
3,paddy,3,12.42424242424242,87.57575757575758
2,paddy,2,11.656565656565652,88.34343434343435
1,paddy,1,13.535353535353531,86.46464646464646
98,paddy,98,9.757575757575749,90.24242424242425
21,paddy,21,12.808080808080799,87.1919191919192
9,paddy,9,10.0,90.0
8,paddy,8,11.17171717171717,88.82828282828282
48,paddy,48,14.101010101010099,85.8989898989899
47,paddy,47,11.93939393939394,88.06060606060606
34,paddy,34,11.51515151515151,88.48484848484848
24,paddy,24,8.74747474747474,91.25252525252526
45,paddy,45,11.45454545454545,88.54545454545455
44,paddy,44,9.717171717171711,90.28282828282829
43,paddy,43,8.28282828282828,91.71717171717172
42,paddy,42,15.333333333333329,84.66666666666667
41,paddy,41,15.838383838383828,84.16161616161617
40,paddy,40,18.08080808080808,81.91919191919192
38,paddy,38,15.962820771873101,84.0371792281269
37,paddy,37,9.70285021224984,90.29714978775016
36,paddy,36,10.26262626262626,89.73737373737374
46,paddy,46,12.68686868686868,87.31313131313132
39,paddy,39,12.54545454545454,87.45454545454547
33,paddy,33,12.42424242424242,87.57575757575758
32,paddy,32,11.15151515151515,88.84848484848484
31,paddy,31,8.78787878787878,91.21212121212122
0,paddy,0,7.55555555555555,92.44444444444446
30,paddy,30,11.51515151515151,88.48484848484848
29,paddy,29,11.07070707070707,88.92929292929293
28,paddy,28,11.03030303030303,88.96969696969697
27,paddy,27,14.020202020202019,85.97979797979798
26,paddy,26,11.37373737373737,88.62626262626263
99,paddy,99,9.961608405738529,90.03839159426147
35,paddy,35,13.010101010101012,86.98989898989899
734,desert,34,14.227889091277058,85.77211090872294
733,desert,33,11.21021690654774,88.78978309345226
732,desert,32,14.984833164812942,85.01516683518706
726,desert,26,13.403522980360389,86.59647701963961
730,desert,30,11.00081037277147,88.99918962722853
729,desert,29,8.637469586374689,91.36253041362531
728,desert,28,15.894843276036399,84.1051567239636
735,desert,35,10.655074807925589,89.34492519207441
731,desert,31,10.811359026369159,89.18864097363084
725,desert,25,15.892023543738581,84.10797645626143
748,desert,48,12.01699372850495,87.98300627149504
738,desert,38,15.1742301458671,84.8257698541329
700,desert,0,13.10442909386428,86.89557090613572
740,desert,40,15.95378066085546,84.04621933914454
741,desert,41,11.87778227438284,88.12221772561716
742,desert,42,9.84833164812942,90.15166835187058
743,desert,43,10.96721974908943,89.03278025091058
744,desert,44,13.437057991513429,86.56294200848657
746,desert,46,12.75520517485344,87.24479482514656
747,desert,47,14.138349514563101,85.8616504854369
749,desert,49,16.81845780206436,83.18154219793564
736,desert,36,12.35091974934303,87.64908025065697
727,desert,27,20.09307972480777,79.90692027519223
715,desert,15,8.56102003642987,91.43897996357013
750,desert,50,11.11784920153628,88.88215079846373
737,desert,37,14.47634452082491,85.52365547917509
710,desert,10,11.888394662353413,88.1116053376466
709,desert,9,13.34008097165991,86.65991902834008
708,desert,8,10.293225480283109,89.70677451971689
707,desert,7,12.715124519133418,87.28487548086657
703,desert,3,13.63268608414239,86.36731391585761
705,desert,5,12.636473918317831,87.36352608168217
704,desert,4,12.778002426202988,87.22199757379701
711,desert,11,18.751266977498478,81.24873302250153
706,desert,6,14.50536111673073,85.49463888326927
745,desert,45,17.39218465276371,82.60781534723628
712,desert,12,12.939749292357462,87.06025070764254
714,desert,14,10.79107505070993,89.20892494929006
716,desert,16,14.242362937487348,85.75763706251266
724,desert,24,10.897306056309498,89.1026939436905
718,desert,18,15.51375404530744,84.48624595469256
719,desert,19,10.08692136648473,89.91307863351527
720,desert,20,12.232106752931662,87.76789324706834
721,desert,21,19.091093528099,80.90890647190099
722,desert,22,8.0,92.0
723,desert,23,9.1442443860004,90.8557556139996
713,desert,13,12.580906148867308,87.41909385113269
717,desert,17,14.19615773508594,85.80384226491407
739,desert,39,15.258690379951489,84.74130962004851
751,desert,51,16.12055016181229,83.87944983818771
776,desert,76,15.22134627046694,84.77865372953306
752,desert,52,14.167004458856912,85.83299554114309
779,desert,79,11.612381145053611,88.3876188549464
780,desert,80,14.897917930058622,85.10208206994137
781,desert,81,14.99696417729204,85.00303582270796
782,desert,82,14.01415571284125,85.98584428715876
783,desert,83,9.69439384739931,90.30560615260069
784,desert,84,12.800808897876639,87.19919110212336
785,desert,85,13.52881698685541,86.47118301314458
786,desert,86,11.34708737864077,88.65291262135923
788,desert,88,11.18980169971671,88.81019830028329
778,desert,78,14.161440420797083,85.83855957920292
790,desert,90,12.838657501010909,87.16134249898909
789,desert,89,17.13881019830028,82.86118980169972
798,desert,98,15.30220335556903,84.69779664443097
797,desert,97,13.80913869793772,86.19086130206227
796,desert,96,19.01479829718224,80.98520170281776
795,desert,95,14.207760711398542,85.79223928860146
777,desert,77,16.46440129449838,83.53559870550163
793,desert,93,11.417004048582989,88.582995951417
792,desert,92,16.83188347157596,83.16811652842404
791,desert,91,13.747722210973881,86.25227778902612
775,desert,75,17.328739359546,82.671260640454
763,desert,63,11.49494949494949,88.5050505050505
787,desert,87,13.036437246963558,86.96356275303644
766,desert,66,12.596348884381339,87.40365111561866
774,desert,74,16.17288961038961,83.8271103896104
755,desert,55,14.809562398703399,85.1904376012966
756,desert,56,11.607684529828099,88.3923154701719
757,desert,57,12.793998377939978,87.20600162206001
758,desert,58,9.28961748633879,90.71038251366122
759,desert,59,13.73025516403402,86.26974483596598
760,desert,60,15.985430999595298,84.0145690004047
761,desert,61,14.835053632867838,85.16494636713216
762,desert,62,9.89678202792957,90.10321797207042
764,desert,64,14.695775217303412,85.3042247826966
753,desert,53,10.29173419773095,89.70826580226905
754,desert,54,14.759401536595227,85.24059846340477
794,desert,94,13.86979377274565,86.13020622725435
765,desert,65,15.542046605876386,84.4579533941236
799,desert,99,15.564988882150798,84.4350111178492
702,desert,2,16.04364518084461,83.9563548191554
773,desert,73,15.602263540824572,84.39773645917543
772,desert,72,13.790306225917659,86.20969377408234
701,desert,1,16.329830234438152,83.67016976556185
770,desert,70,9.9232012934519,90.0767987065481
769,desert,69,16.56553398058252,83.43446601941748
768,desert,68,16.3566518398706,83.64334816012939
767,desert,67,15.092049362735178,84.90795063726482
771,desert,71,12.669500101194089,87.33049989880591
867,shrub,67,16.59247268312424,83.40752731687576
878,shrub,78,15.364319058250452,84.63568094174956
863,shrub,63,23.37741607324517,76.62258392675483
873,shrub,73,10.01421897217144,89.98578102782857
872,shrub,72,10.26267562614538,89.73732437385462
871,shrub,71,13.89340927583401,86.10659072416598
870,shrub,70,12.344673049500908,87.65532695049909
869,shrub,69,17.14691558441558,82.85308441558442
868,shrub,68,6.266531027466931,93.73346897253307
866,shrub,66,11.94393662400975,88.05606337599025
853,shrub,53,10.64522694891105,89.35477305108896
865,shrub,65,11.650091333468641,88.34990866653136
862,shrub,62,15.78947368421052,84.21052631578948
801,shrub,1,14.809562398703399,85.1904376012966
861,shrub,61,27.00892857142857,72.99107142857143
859,shrub,59,18.80566801619433,81.19433198380567
858,shrub,58,13.41166936790923,86.58833063209077
857,shrub,57,6.432629870129871,93.56737012987013
856,shrub,56,10.91942358433123,89.08057641566877
855,shrub,55,6.82372055239642,93.17627944760358
854,shrub,54,16.950872919204222,83.04912708079578
852,shrub,52,10.46770601336302,89.53229398663697
860,shrub,60,15.10703363914373,84.89296636085626
875,shrub,75,13.5809987819732,86.4190012180268
890,shrub,90,15.71194762684124,84.28805237315876
864,shrub,64,21.05477499490938,78.94522500509062
893,shrub,93,14.53583061889251,85.4641693811075
894,shrub,94,15.49267100977198,84.50732899022802
895,shrub,95,8.73353596757852,91.26646403242148
876,shrub,76,22.066869300911847,77.93313069908815
897,shrub,97,19.30251419302514,80.69748580697487
898,shrub,98,9.46192893401015,90.53807106598985
877,shrub,77,20.71834415584415,79.28165584415585
892,shrub,92,23.266219239373598,76.7337807606264
896,shrub,96,15.57310652085864,84.42689347914136
874,shrub,74,16.40243902439024,83.59756097560975
891,shrub,91,18.111675126903553,81.88832487309645
889,shrub,89,12.51775207952931,87.48224792047068
888,shrub,88,11.55645981688708,88.44354018311292
887,shrub,87,18.529053230394148,81.47094676960586
886,shrub,86,18.68243932286355,81.31756067713644
884,shrub,84,21.96062512685204,78.03937487314796
883,shrub,83,15.416070333265179,84.58392966673482
882,shrub,82,11.77066450567261,88.22933549432739
881,shrub,81,19.88647881613622,80.11352118386378
880,shrub,80,22.8744939271255,77.1255060728745
879,shrub,79,4.6998982706002,95.3001017293998
885,shrub,85,16.75829769904296,83.24170230095704
851,shrub,51,13.283309673494221,86.71669032650578
800,shrub,0,9.261525907792729,90.73847409220727
849,shrub,49,13.38775510204081,86.61224489795919
822,shrub,22,11.190233977619533,88.80976602238047
821,shrub,21,14.54361054766734,85.45638945233266
820,shrub,20,13.777687461897989,86.22231253810202
819,shrub,19,17.328739359546,82.671260640454
818,shrub,18,11.20113429208021,88.79886570791979
817,shrub,17,9.57597890038547,90.42402109961454
816,shrub,16,10.49320073066775,89.50679926933225
815,shrub,15,17.86585365853658,82.13414634146342
814,shrub,14,16.853474628082328,83.14652537191768
850,shrub,50,12.08434712084347,87.91565287915653
811,shrub,11,15.67056890531936,84.32943109468064
810,shrub,10,17.98619569630531,82.01380430369468
809,shrub,9,9.27876823338735,90.72123176661265
808,shrub,8,10.980073200488,89.019926799512
807,shrub,7,20.398212108898818,79.60178789110118
806,shrub,6,17.09939148073022,82.90060851926978
805,shrub,5,13.56415478615071,86.43584521384929
804,shrub,4,17.02170825725299,82.97829174274702
803,shrub,3,21.55749340904481,78.44250659095519
802,shrub,2,15.186536901865368,84.81346309813463
812,shrub,12,13.67052610197034,86.32947389802966
824,shrub,24,18.704156479217602,81.2958435207824
823,shrub,23,18.33333333333333,81.66666666666667
813,shrub,13,10.372771474878439,89.62722852512157
848,shrub,48,17.8193653376729,82.1806346623271
899,shrub,99,14.665314401622709,85.33468559837729
846,shrub,46,9.35516888433981,90.6448311156602
845,shrub,45,15.765765765765758,84.23423423423424
844,shrub,44,21.49704262696308,78.50295737303692
843,shrub,43,11.47340533931118,88.52659466068881
842,shrub,42,6.11371510087629,93.88628489912371
841,shrub,41,12.73171725402322,87.26828274597678
840,shrub,40,21.161657189277012,78.83834281072299
839,shrub,39,17.24068071312804,82.75931928687196
838,shrub,38,14.02476151816521,85.9752384818348
837,shrub,37,21.87117814920505,78.12882185079495
847,shrub,47,15.720702327480602,84.27929767251939
825,shrub,25,10.868232890704798,89.1317671092952
836,shrub,36,14.446952595936791,85.55304740406321
827,shrub,27,16.88761982459718,83.11238017540282
828,shrub,28,16.32113821138211,83.6788617886179
829,shrub,29,8.03571428571428,91.96428571428572
830,shrub,30,16.9446704637917,83.0553295362083
826,shrub,26,11.01866883116883,88.98133116883118
832,shrub,32,12.36482350540706,87.63517649459294
833,shrub,33,14.29446599959158,85.70553400040842
834,shrub,34,7.841945288753791,92.15805471124621
835,shrub,35,10.624493106244932,89.37550689375507
831,shrub,31,13.012586276898089,86.98741372310191
332,forest,32,17.32012934518997,82.67987065481003
322,forest,22,20.05255710531635,79.94744289468365
398,forest,98,20.52939987876338,79.47060012123663
325,forest,25,20.735650767987057,79.26434923201293
327,forest,27,12.184279652455041,87.81572034754495
328,forest,28,18.41359773371104,81.58640226628896
329,forest,29,17.84920153628461,82.15079846371539
330,forest,30,17.86580436540016,82.13419563459985
331,forest,31,18.76263647391831,81.2373635260817
333,forest,33,23.519903010709232,76.48009698929077
346,forest,46,18.63379143088116,81.36620856911884
334,forest,34,16.73758865248227,83.26241134751773
336,forest,36,23.383185125303147,76.61681487469684
337,forest,37,16.49108589951377,83.50891410048624
338,forest,38,14.871691250757728,85.12830874924227
340,forest,40,18.63102470635885,81.36897529364114
341,forest,41,19.296116504854368,80.70388349514563
342,forest,42,20.905782450465022,79.09421754953497
343,forest,43,19.68472109943411,80.31527890056589
344,forest,44,19.49838187702265,80.50161812297735
345,forest,45,20.63877097230644,79.36122902769355
347,forest,47,17.40800646987464,82.59199353012536
339,forest,39,11.44590495449949,88.5540950455005
308,forest,8,16.71393841166936,83.28606158833064
311,forest,11,18.04769603880355,81.95230396119645
335,forest,35,21.67846309403437,78.32153690596563
307,forest,7,22.87330773893716,77.12669226106284
306,forest,6,17.17927964386887,82.82072035613113
305,forest,5,17.83838383838384,82.16161616161617
349,forest,49,14.178651002633169,85.82134899736683
303,forest,3,19.5067717808773,80.4932282191227
302,forest,2,19.89486453699959,80.10513546300041
323,forest,23,25.797979797979803,74.20202020202021
309,forest,9,14.435907804286291,85.56409219571371
304,forest,4,23.145340610470996,76.854659389529
326,forest,26,22.287449392712553,77.71255060728745
310,forest,10,14.16447767225702,85.83552232774298
312,forest,12,16.85233947741543,83.14766052258457
313,forest,13,22.105475853707823,77.89452414629218
314,forest,14,19.65985017209961,80.34014982790039
315,forest,15,20.48898767427763,79.51101232572236
316,forest,16,16.64982824813093,83.35017175186907
317,forest,17,23.615042458552363,76.38495754144765
318,forest,18,17.08451273756571,82.91548726243428
319,forest,19,17.14343680259687,82.85656319740313
320,forest,20,19.414141414141408,80.58585858585859
324,forest,24,18.57691530220335,81.42308469779665
321,forest,21,15.55106167846309,84.44893832153691
348,forest,48,17.9850293344123,82.0149706655877
399,forest,99,18.30131445904954,81.69868554095046
300,forest,0,14.664239482200639,85.33576051779936
377,forest,77,22.44237767893247,77.55762232106753
378,forest,78,19.40177849636216,80.59822150363784
379,forest,79,17.51972486344325,82.48027513655674
380,forest,80,25.924429177611643,74.07557082238836
381,forest,81,16.75424413904608,83.24575586095392
382,forest,82,17.89686552072801,82.10313447927199
383,forest,83,16.89230147504546,83.10769852495454
384,forest,84,20.635884973673548,79.36411502632646
385,forest,85,18.40080971659919,81.59919028340082
374,forest,74,13.782635094110502,86.2173649058895
376,forest,76,16.39046079223929,83.60953920776072
387,forest,87,23.33198544278204,76.66801455721796
389,forest,89,19.91919191919192,80.08080808080808
390,forest,90,14.9787750151607,85.02122498483931
391,forest,91,23.2774297837947,76.7225702162053
392,forest,92,18.94460169834209,81.0553983016579
393,forest,93,11.248229819947401,88.7517701800526
394,forest,94,14.12121212121212,85.87878787878788
395,forest,95,21.857923497267755,78.14207650273224
396,forest,96,17.88387618854946,82.11612381145054
397,forest,97,18.17630408410837,81.82369591589163
388,forest,88,18.63617968433832,81.36382031566168
375,forest,75,18.75,81.25
361,forest,61,22.767676767676758,77.23232323232324
386,forest,86,18.31783259199353,81.68216740800648
364,forest,64,17.66727309480493,82.33272690519507
351,forest,51,16.65991902834008,83.34008097165992
352,forest,52,17.85642062689585,82.14357937310415
353,forest,53,22.0380105135463,77.9619894864537
354,forest,54,19.555106167846308,80.4448938321537
355,forest,55,24.469589816124472,75.53041018387553
356,forest,56,16.110774206589852,83.88922579341015
357,forest,57,13.444017007491391,86.5559829925086
359,forest,59,13.058419243986247,86.94158075601375
360,forest,60,18.68176304084108,81.31823695915892
362,forest,62,16.14404207970868,83.85595792029132
373,forest,73,19.16228247673007,80.83771752326993
358,forest,58,20.995145631067956,79.00485436893204
365,forest,65,17.90260658718933,82.09739341281067
363,forest,63,17.77777777777777,82.22222222222223
301,forest,1,21.903414831279044,78.09658516872096
372,forest,72,21.78217821782178,78.21782178217822
371,forest,71,21.68114770660739,78.31885229339261
370,forest,70,19.30462906812209,80.6953709318779
350,forest,50,15.11957843534657,84.88042156465343
368,forest,68,19.87451932807124,80.12548067192876
367,forest,67,14.459049544994942,85.54095045500506
366,forest,66,16.730730325713132,83.26926967428687
369,forest,69,13.30906148867313,86.69093851132686
166,peatland,66,21.95959595959596,78.04040404040404
198,peatland,98,22.202020202020197,77.79797979797979
197,peatland,97,24.631238634067483,75.36876136593253
173,peatland,73,29.515151515151512,70.48484848484848
171,peatland,71,14.972721761972112,85.02727823802789
170,peatland,70,18.26631642756112,81.73368357243888
169,peatland,69,16.65992721391023,83.34007278608976
168,peatland,68,25.818181818181817,74.18181818181819
167,peatland,67,26.429581733683573,73.57041826631644
165,peatland,65,24.06546777126692,75.93453222873308
153,peatland,53,19.757575757575747,80.24242424242425
164,peatland,64,21.42712755205174,78.57287244794826
162,peatland,62,31.885229339260448,68.11477066073955
161,peatland,61,26.77308547181248,73.22691452818752
160,peatland,60,20.6910486967064,79.3089513032936
159,peatland,59,19.660537482319658,80.33946251768035
158,peatland,58,18.41520113199919,81.5847988680008
157,peatland,57,20.23857662757784,79.76142337242216
156,peatland,56,20.606060606060602,79.3939393939394
155,peatland,55,23.00384071154234,76.99615928845766
154,peatland,54,21.45888058193574,78.54111941806426
176,peatland,76,23.62093352192362,76.37906647807638
152,peatland,52,22.62434290335624,77.37565709664376
175,peatland,75,22.62626262626262,77.37373737373738
172,peatland,72,20.28282828282828,79.71717171717172
163,peatland,63,23.762376237623762,76.23762376237624
196,peatland,96,23.53416902547513,76.46583097452486
195,peatland,95,22.52980400080824,77.47019599919176
194,peatland,94,20.505050505050505,79.4949494949495
193,peatland,93,25.070707070707073,74.92929292929293
192,peatland,92,23.66134572640937,76.33865427359063
191,peatland,91,22.3030303030303,77.6969696969697
190,peatland,90,18.747474747474747,81.25252525252526
189,peatland,89,19.25252525252525,80.74747474747475
188,peatland,88,26.986052152819887,73.0139478471801
151,peatland,51,22.72727272727272,77.27272727272728
187,peatland,87,18.52525252525252,81.47474747474749
185,peatland,85,17.49494949494949,82.5050505050505
184,peatland,84,26.500909642207397,73.4990903577926
183,peatland,83,24.72727272727272,75.27272727272728
182,peatland,82,21.676767676767668,78.32323232323233
181,peatland,81,18.617343844754387,81.38265615524561
180,peatland,80,19.55555555555555,80.44444444444446
179,peatland,79,21.616161616161612,78.3838383838384
178,peatland,78,19.660537482319658,80.33946251768035
177,peatland,77,17.13477470195999,82.86522529804
149,peatland,49,17.67676767676767,82.32323232323233
186,peatland,86,26.17748130179907,73.82251869820092
150,peatland,50,24.54508693894055,75.45491306105944
135,peatland,35,24.05984634047715,75.94015365952285
100,peatland,0,14.04324105879975,85.95675894120025
121,peatland,21,23.23232323232323,76.76767676767678
120,peatland,20,26.26262626262626,73.73737373737374
119,peatland,19,28.464646464646464,71.53535353535354
118,peatland,18,22.646464646464644,77.35353535353536
117,peatland,17,23.959595959595948,76.04040404040404
116,peatland,16,20.72727272727272,79.27272727272728
114,peatland,14,25.858585858585858,74.14141414141415
113,peatland,13,23.07536876136593,76.92463123863408
112,peatland,12,20.432497978981402,79.5675020210186
111,peatland,11,16.04364518084461,83.9563548191554
115,peatland,15,24.28773489593857,75.71226510406143
101,peatland,1,22.888888888888893,77.11111111111111
109,peatland,9,17.52577319587628,82.47422680412372
108,peatland,8,28.80808080808081,71.1919191919192
107,peatland,7,20.54545454545454,79.45454545454547
106,peatland,6,14.972721761972112,85.02727823802789
105,peatland,5,22.23569840307256,77.76430159692744
104,peatland,4,16.47130153597413,83.52869846402587
103,peatland,3,22.767676767676758,77.23232323232324
102,peatland,2,25.358658314811073,74.64134168518893
110,peatland,10,27.595959595959595,72.40404040404042
122,peatland,22,22.37719830200121,77.6228016979988
123,peatland,23,21.75757575757576,78.24242424242425
138,peatland,38,17.63992725803192,82.36007274196808
124,peatland,24,18.00363709840372,81.99636290159629
125,peatland,25,21.66094160436451,78.33905839563549
146,peatland,46,25.884016973125878,74.11598302687412
145,peatland,45,16.46440129449838,83.53559870550163
144,peatland,44,22.59042230753687,77.40957769246313
143,peatland,43,19.98383511820569,80.01616488179431
142,peatland,42,16.64982824813093,83.35017175186907
141,peatland,41,23.414141414141408,76.58585858585859
140,peatland,40,26.78787878787879,73.21212121212122
139,peatland,39,22.105475853707823,77.89452414629218
137,peatland,37,15.09395837542938,84.90604162457062
174,peatland,74,21.398262275207106,78.60173772479288
147,peatland,47,16.16488179430188,83.83511820569812
134,peatland,34,24.560339599757423,75.43966040024259
133,peatland,33,24.24242424242424,75.75757575757576
132,peatland,32,16.7576308874065,83.24236911259351
131,peatland,31,27.03030303030303,72.96969696969697
130,peatland,30,24.868686868686858,75.13131313131314
129,peatland,29,22.86868686868687,77.13131313131314
128,peatland,28,23.838383838383844,76.16161616161617
127,peatland,27,18.787878787878782,81.21212121212122
126,peatland,26,18.63002626793291,81.3699737320671
148,peatland,48,29.96564962618711,70.03435037381288
136,peatland,36,24.914124065467767,75.08587593453223
199,peatland,99,23.030303030303024,76.96969696969697
